3,0,3,26,2,1,1,5,273,253,0,0,3,0,0,1,0,6,1,0,0,5,0,4,0,2,14,5,36,20,8,4,246,29,0,1,14,8,1,0,0,8,15,1,268,0,9,0,2,0,12,0,72,4,6,1,1,5,0,5,0,8,0,5,6,69,1,0,3,0,0,9,4,7,61,53,1,6,5,2,0,7,1,5,0,6,53,0,8,4,11,1,58,12,6,268,0,2,32,0
4,2,6,8,1,2,8,1,268,12,0,1,24,0,1,1,0,12,0,0,0,9,7,5,4,0,20,5,10,3,3,4,264,4,0,2,25,10,0,0,2,20,9,3,19,0,10,0,1,2,3,6,7,10,8,2,0,5,1,5,0,4,0,28,10,29,5,0,5,7,0,3,1,5,8,2,8,4,4,11,5,4,55,1,1,8,7,1,11,7,1,3,6,16,4,6,0,1,94,0
2,1,2,10,2,1,4,1,516,4,1,1,12,2,1,0,0,11,1,2,0,10,2,5,5,281,3,10,10,8,2,2,510,21,0,0,22,7,0,0,6,9,11,1,6,0,13,0,6,0,2,1,7,3,18,1,1,10,0,14,0,3,0,6,4,145,12,0,5,7,0,3,0,8,290,3,4,11,3,5,0,7,0,2,9,7,16,1,4,12,2,13,3,6,4,3,0,3,10,0
6,2,12,10,4,5,18,11,297,10,0,4,22,0,0,0,0,32,0,0,0,17,12,9,15,15,24,5,13,19,8,4,189,110,0,5,65,15,0,1,4,27,7,1,22,0,14,0,2,7,12,19,15,20,24,2,1,12,1,4,0,25,0,15,12,51,11,1,15,23,6,6,11,13,18,6,19,16,11,14,22,15,19,2,0,25,38,12,13,14,16,9,1,15,7,7,0,13,30,4
3,0,5,4,2,1,6,2,158,21,0,2,17,5,2,1,2,14,0,0,1,7,7,4,6,1,11,5,9,8,9,6,264,1,0,16,25,11,1,0,2,18,10,3,9,41,9,0,6,0,9,5,5,22,18,5,0,5,1,1,0,5,0,3,9,139,4,3,8,6,0,5,10,7,23,7,7,26,7,14,13,6,14,5,1,11,21,2,8,10,0,7,12,9,11,8,2,10,17,0
6,1,2,6,12,9,3,5,586,4,0,119,6,0,0,5,0,3,1,2,0,7,35,8,7,25,29,9,1,6,2,34,551,42,0,1,8,8,0,0,0,4,3,0,0,0,12,0,3,9,2,10,7,40,6,139,0,7,0,4,0,12,0,5,4,138,3,0,14,12,6,10,128,7,68,27,3,133,3,3,1,8,9,61,1,19,217,13,4,6,3,46,5,4,2,3,0,7,11,9
7,3,5,5,6,3,4,8,513,3,0,1,24,0,1,13,0,2,2,1,0,5,10,3,11,16,19,9,3,12,4,7,504,11,0,5,5,9,0,0,4,96,14,1,6,0,15,0,5,3,5,4,7,21,18,3,2,1,0,61,0,5,0,2,9,136,4,1,11,4,6,4,9,10,25,9,7,23,9,11,15,12,17,5,1,19,26,86,11,9,3,5,5,6,14,7,0,11,16,87
10,0,6,8,0,3,8,33,412,10,1,1,17,0,1,9,0,25,0,1,0,11,1,12,9,2,26,12,9,7,7,3,401,25,1,9,26,10,5,0,11,23,4,3,9,0,12,0,3,1,9,11,13,12,27,36,2,17,1,7,0,51,0,16,16,196,7,1,6,6,0,6,6,12,6,3,4,22,9,22,6,19,17,1,6,14,12,5,16,11,10,13,9,34,7,4,0,13,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,33,2,10,6,3,1,1,318,4,0,0,1,18,0,0,0,2,0,0,34,2,102,2,0,0,1,1,1,0,3,1,341,10,0,15,4,1,0,0,1,2,1,1,0,16,1,0,29,17,2,24,2,6,3,0,0,1,1,0,0,1,0,0,5,75,0,1,1,27,374,2,1,1,0,0,2,0,0,0,0,0,0,1,9,8,23,5,0,1,1,1,0,3,0,0,16,0,0,2
0,0,0,2,0,0,0,2,46,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,0,0,40,8,0,0,3,3,0,0,2,2,0,0,1,0,1,0,1,2,1,0,1,3,1,1,0,1,0,1,0,0,0,1,2,22,5,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,4,1,1,1,1,1,0,1,0,0,0,2,1,2
5,0,2,2,4,1,4,2,618,6,0,0,4,12,0,63,2,2,0,5,0,2,3,2,1,1,2,1,3,6,5,6,594,23,0,4,13,2,5,2,2,14,12,1,17,0,10,0,1,0,2,4,3,15,10,0,4,1,0,9,0,5,0,1,9,13,0,3,3,0,0,1,0,3,1,2,0,13,1,3,11,1,1,2,6,13,29,0,3,3,2,0,1,3,1,6,0,1,3,0
6,42,0,3,1,1,0,11,288,4,0,0,3,122,1,1,1,1,0,100,0,6,70,1,1,2,4,6,0,0,0,5,308,1,0,27,3,1,0,0,0,5,2,0,0,7,2,0,8,20,0,15,2,5,11,1,1,0,2,0,0,2,0,1,3,120,0,0,1,29,44,2,1,0,1,1,0,1,1,1,0,4,2,2,1,6,82,3,2,3,3,7,0,1,2,1,0,2,1,1
5,1,7,16,3,8,6,7,306,9,0,0,18,4,7,31,0,24,0,0,0,14,1,11,14,4,29,6,32,44,12,2,334,13,3,4,34,7,3,2,0,20,21,1,30,0,16,0,7,6,4,3,8,31,26,4,4,11,2,5,0,8,0,19,8,386,1,0,17,1,0,6,7,10,41,3,8,8,5,11,8,16,23,5,1,30,18,6,8,11,16,15,1,18,11,8,0,20,34,0
0,1,0,0,0,0,0,0,32,0,2,0,0,27,4,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,7,0,0,5,5,362,1,0,0,19,1,1,3,0,7,0,0,0,11,0,3,8,0,20,9,8,22,13,2,323,71,0,8,40,5,0,1,0,8,17,1,53,0,6,0,5,1,4,0,6,12,14,3,0,5,0,57,0,1,0,5,5,178,1,0,14,1,0,10,0,10,47,5,16,10,0,3,16,5,21,5,1,4,18,1,8,11,6,17,3,6,3,4,0,7,10,2
7,1,8,12,16,5,16,7,237,17,1,3,16,0,1,1,0,19,1,0,0,10,2,4,10,5,28,18,23,21,9,6,234,18,0,7,33,16,0,0,4,22,9,2,16,0,18,0,8,33,6,9,15,32,36,5,0,4,1,3,1,10,0,13,38,182,13,0,20,13,6,9,9,13,31,3,7,20,7,11,10,15,15,9,3,17,44,3,8,9,3,2,8,12,5,13,0,24,23,2
1,1,10,7,2,2,10,3,142,21,0,1,14,1,0,0,0,22,0,0,1,11,6,5,14,5,18,8,26,10,6,2,133,15,0,1,36,15,0,0,5,16,9,1,7,0,7,0,12,2,6,2,13,18,24,2,1,27,1,1,0,1,0,15,15,187,15,1,15,4,0,12,4,12,11,1,27,11,16,8,8,24,3,0,3,20,21,2,15,11,1,1,6,4,16,3,0,8,36,0
6,34,2,0,0,1,0,0,580,9,60,2,2,0,41,0,185,0,1,0,2,0,0,13,0,0,0,3,0,1,0,1,580,0,109,4,5,0,74,38,0,0,1,0,0,0,0,0,4,3,0,2,1,5,5,0,0,0,89,0,0,1,0,0,4,33,0,6,0,23,0,0,0,0,0,0,0,1,0,0,1,1,0,4,125,2,7,41,0,1,1,0,0,0,2,0,3,0,0,82
2,15,4,4,1,3,4,6,402,7,0,0,7,3,0,1,0,8,0,1,24,4,9,5,4,3,12,8,18,3,2,4,379,24,0,3,24,5,2,1,0,13,10,1,3,0,12,0,15,1,4,3,3,14,7,2,3,4,4,4,0,2,1,1,13,63,11,1,5,3,0,6,3,10,5,0,10,23,3,5,20,9,6,5,16,18,135,5,7,5,6,2,6,3,23,8,14,10,7,3
2,6,0,0,1,0,0,0,67,8,10,2,1,2,16,0,53,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,68,1,27,40,2,0,31,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,32,0,0,1,1,0,0,19,0,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
6,11,0,1,1,1,3,0,275,25,1,0,3,244,1,0,0,3,7,87,7,0,21,7,0,2,0,14,3,0,0,28,270,15,38,0,1,0,146,174,0,1,1,0,0,0,0,0,3,5,1,2,1,26,18,0,23,0,0,6,0,3,57,1,2,178,0,15,0,6,6,0,0,0,0,2,0,0,0,0,0,0,1,7,139,0,77,1,0,0,0,45,2,0,1,0,18,0,2,0
2,1,21,8,0,1,12,4,194,16,0,0,26,0,0,0,0,20,2,0,0,10,0,3,12,2,32,15,6,3,9,6,193,7,0,2,33,27,0,0,4,24,17,5,18,0,12,0,3,0,18,1,17,19,24,4,0,10,0,4,0,4,0,20,30,217,14,0,14,2,0,5,3,12,3,2,10,8,11,12,9,20,13,1,1,10,2,4,18,7,11,6,7,6,4,13,0,13,33,1
11,28,0,2,13,5,1,0,427,4,57,1,2,268,35,1,0,5,108,201,37,0,74,3,2,2,2,8,3,2,3,20,340,105,0,0,9,5,123,4,3,4,3,60,4,1,1,0,1,13,17,6,5,13,2,1,79,0,19,1,62,13,157,1,7,106,2,20,0,13,87,0,0,5,5,1,4,5,2,1,1,4,2,1,90,11,23,9,1,2,1,18,1,7,0,0,52,0,4,12
3,39,1,0,0,0,1,0,347,2,81,0,0,358,63,0,0,1,196,175,95,0,1,6,1,0,0,0,0,0,0,0,210,150,0,1,0,0,229,16,0,0,2,71,0,0,0,0,1,2,15,1,0,0,2,0,63,0,1,0,45,2,164,0,2,142,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,153,1,0,0,0,0,0,0,1,0,1,1,63,2,0,2
8,0,7,7,1,8,8,3,481,10,0,0,18,0,0,8,0,10,1,0,0,8,10,7,8,4,18,12,8,7,1,11,378,130,0,11,12,3,0,0,1,13,9,1,5,0,13,0,7,7,0,6,9,40,23,2,1,5,2,5,0,0,0,3,8,220,5,0,5,5,0,3,6,11,4,0,7,22,5,7,12,10,7,2,0,22,49,0,9,6,1,4,14,9,13,1,0,15,4,0
5,1,4,5,6,2,9,0,302,7,1,1,9,1,2,2,0,36,0,4,0,14,14,5,7,4,25,8,26,11,1,5,259,54,0,6,78,15,0,0,0,28,14,3,3,1,15,0,7,13,5,15,16,15,39,2,3,15,0,3,0,5,0,26,16,61,5,0,13,25,2,5,13,6,9,11,18,25,14,34,8,6,4,3,3,27,10,3,11,15,21,6,9,12,1,14,0,9,36,0
4,0,18,15,2,3,6,9,454,17,0,0,25,1,2,1,0,12,0,1,0,7,3,4,2,65,14,11,7,23,11,1,396,83,1,2,15,6,2,1,9,16,9,0,45,0,7,0,6,0,2,2,6,27,23,0,1,5,0,3,0,1,0,8,3,232,4,0,11,3,4,2,1,10,69,4,3,7,11,5,4,11,10,1,1,15,12,1,6,5,5,2,5,26,5,4,0,8,24,0
3,37,2,2,0,0,7,1,258,10,43,5,6,19,30,0,133,1,6,11,4,1,7,3,2,4,2,2,1,7,2,1,269,22,105,4,35,3,107,24,0,7,6,2,10,0,1,0,1,1,2,4,2,8,7,1,6,0,80,1,2,3,0,1,1,155,0,11,2,2,2,2,0,3,7,3,0,1,0,2,4,8,3,4,117,4,14,0,0,3,3,3,1,3,3,0,3,1,4,0
7,37,0,0,3,0,9,0,996,6,36,7,1,1,36,0,116,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,995,3,43,4,0,0,51,17,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,71,0,0,0,0,0,2,53,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,79,13,14,4,0,0,0,0,0,0,0,0,5,0,0,0
0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,32,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,24,5,3,8,12,11,183,12,0,0,41,0,0,42,0,25,0,3,0,12,2,15,9,25,55,11,21,3,5,2,175,12,7,3,30,10,0,0,1,25,20,1,10,0,15,0,28,1,7,1,23,40,24,1,0,5,0,3,0,6,0,0,11,120,6,0,16,1,0,11,3,9,10,0,3,5,4,10,5,22,21,4,3,15,7,5,11,8,2,24,7,70,3,7,0,10,11,2
1,0,2,3,0,0,3,1,80,2,0,0,2,0,0,0,0,6,1,0,0,2,0,1,0,0,13,2,4,5,0,1,75,14,0,0,12,1,1,0,0,5,6,0,1,1,4,0,0,2,3,0,3,4,6,0,0,5,0,6,0,6,0,1,2,49,2,0,5,0,0,2,0,0,2,1,1,1,0,1,0,1,4,0,0,1,6,1,3,3,0,0,1,4,5,1,0,2,1,0
7,0,8,6,1,5,8,0,163,16,0,0,20,3,1,1,0,15,1,0,0,19,0,6,13,3,21,14,17,5,9,5,176,6,0,10,24,19,1,0,4,19,8,0,6,0,11,0,15,3,7,0,5,27,19,3,1,21,3,13,0,1,0,6,10,393,29,1,8,0,2,4,3,8,10,2,7,17,17,8,4,11,15,4,2,26,10,6,7,6,6,6,4,12,14,13,0,12,25,0
0,0,1,0,0,513,0,0,556,2,0,513,2,0,1,0,2,5,0,0,0,1,1,2,1,6,3,2,10,3,0,2,559,0,0,0,3,2,0,0,1,3,3,0,2,0,0,0,5,0,3,0,1,4,2,515,0,1,0,0,0,2,0,2,2,37,3,0,2,0,2,1,465,1,7,3,0,516,1,2,1,0,4,1,0,3,467,0,3,1,2,0,3,2,2,0,0,1,10,0
8,1,4,2,1,0,2,45,351,8,0,1,6,0,0,2,0,4,3,0,1,5,0,2,1,1,7,1,7,2,1,0,333,49,1,2,9,1,11,0,1,3,5,3,1,10,1,0,3,1,4,0,1,11,7,1,0,0,2,16,0,15,0,0,4,7,2,0,4,1,0,2,0,3,1,0,2,18,0,0,2,3,9,1,0,8,12,2,0,2,1,1,3,6,1,1,0,3,1,0
6,58,1,1,0,0,0,0,169,0,0,0,0,2,0,1,0,1,0,0,1,0,1,1,1,0,0,3,0,0,1,0,97,49,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,36,0,1,0,1,0,0,0,35,0,0,0,1,0,0,0,0,2,1,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,1
8,71,0,1,13,0,2,0,498,17,40,0,1,344,40,0,0,2,177,190,82,0,80,7,0,0,0,0,1,0,2,0,499,32,2,0,1,1,177,3,0,0,1,64,2,0,1,0,8,10,1,20,0,4,1,0,78,0,25,2,55,16,172,0,2,343,1,26,0,41,42,0,0,0,0,0,0,1,0,0,0,0,0,0,108,9,102,2,0,0,0,0,1,1,0,0,35,0,0,0
